SK_ID_CURR,TARGET
304292,0.0
304299,1.0
304350,0.0
304352,1.0
304355,1.0
304360,1.0
304361,1.0
304363,0.0
304375,0.0
304378,0.0
304382,0.0
304385,1.0
304386,1.0
304387,0.0
304388,0.0
304391,0.0
304398,1.0
304406,1.0
304420,0.0
304431,1.0
304436,1.0
304438,1.0
304440,1.0
304441,0.0
304450,0.0
304451,1.0
304454,1.0
304462,0.0
304466,1.0
304469,1.0
304472,1.0
304475,1.0
304481,0.0
304483,0.0
304485,0.0
304486,1.0
304504,1.0
304505,1.0
304512,1.0
304516,0.0
304517,0.0
304528,1.0
304530,1.0
304536,1.0
304549,1.0
304552,1.0
304554,1.0
304581,0.0
304593,0.0
304596,1.0
304604,1.0
304610,0.0
304614,0.0
304628,0.0
304629,1.0
304637,1.0
304644,0.0
304654,0.0
304664,1.0
304676,0.0
304680,0.0
304687,0.0
304696,1.0
304698,0.0
304700,1.0
304703,0.0
304704,1.0
304710,1.0
304717,0.0
304729,1.0
304732,1.0
304736,1.0
304738,1.0
304756,1.0
304771,1.0
304773,0.0
304776,0.0
304778,0.0
304779,1.0
304780,0.0
304790,1.0
304793,1.0
304805,1.0
304811,1.0
304825,0.0
304828,1.0
304829,0.0
304842,1.0
304851,1.0
304857,0.0
304884,0.0
304891,1.0
304897,0.0
304898,0.0
304905,0.0
304907,0.0
304917,1.0
304931,0.0
304935,1.0
304942,1.0
304954,1.0
304959,0.0
304968,1.0
304971,1.0
304977,0.0
304982,1.0
304985,0.0
304991,1.0
304992,1.0
304997,0.0
305004,1.0
305008,1.0
305019,0.0
305020,0.0
305025,0.0
305037,0.0
305046,1.0
305056,0.0
305062,1.0
305064,1.0
305065,0.0
305076,1.0
305108,0.0
305110,0.0
305115,0.0
305121,0.0
305125,0.0
305141,0.0
305151,1.0
305159,1.0
305162,0.0
305165,0.0
305174,0.0
305178,0.0
305180,1.0
305182,1.0
305183,1.0
305194,0.0
305199,1.0
305210,1.0
305214,1.0
305215,0.0
305218,1.0
305225,0.0
305229,1.0
305231,0.0
305233,1.0
305237,1.0
305260,1.0
305261,1.0
305278,1.0
305286,1.0
305293,1.0
305300,1.0
305301,1.0
305326,0.0
305334,1.0
305340,1.0
305348,1.0
305352,1.0
305359,6.978884171039748e-187
305360,0.0
305362,0.0
305383,1.0
305406,1.0
305408,1.0
305412,1.0
305413,0.0
305414,1.0
305417,1.0
305421,1.0
305422,1.0
305447,1.0
305448,0.0
305450,0.0
305452,1.0
305459,1.0
305460,0.0
305474,0.0
305475,0.0
305481,1.0
305494,1.0
305503,1.0
305507,1.0
305508,1.0
305513,1.0
305518,0.0
305523,1.0
305526,0.0
305529,1.0
305532,1.0
305543,1.0
305555,0.0
305562,1.0
305571,0.0
305578,1.0
305579,0.0
305584,1.0
305603,0.0
305620,1.0
305626,1.0
305636,1.0
305640,1.0
305653,0.0
305662,0.0
305663,1.0
305667,1.0
305683,1.0
305698,0.0
305699,1.0
305707,1.0
305717,0.0
305723,1.0
305735,1.0
305738,1.0
305746,1.0
305766,0.0
305773,0.0
305776,0.0
305777,1.0
305809,1.0
305813,1.0
305816,0.0
305820,0.0
305826,0.0
305838,1.0
305839,0.0
305846,1.0
305861,1.0
305863,0.0
305869,1.0
305872,1.0
305876,1.0
305881,1.0
305887,1.0
305894,1.0
305898,1.0
305905,0.0
305908,0.0
305914,0.0
305915,1.0
305922,1.0
305938,1.0
305946,0.0
305956,1.0
305963,0.0
305965,1.0
305988,0.0
305990,1.0
305991,0.0
305994,1.0
305998,0.0
306003,0.0
306012,1.0
306016,0.0
306021,1.0
306025,0.0
306030,0.0
306047,1.0
306051,1.0
306063,1.0
306066,1.0
306069,1.0
306074,1.0
306091,0.0
306094,0.0
306095,0.0
306114,1.0
306116,0.0
306121,0.0
306127,0.0
306128,1.0
306133,1.0
306142,1.0
306144,0.0
306150,0.0
306153,1.0
306156,1.442673802098004e-14
306159,0.0
306161,1.0
306173,1.0
306175,1.0
306193,1.0
306194,1.0
306198,1.0
306203,0.0
306209,0.0
306212,1.0
306216,1.0
306233,0.0
306247,0.0
306264,0.0
306267,1.0
306293,0.0
306302,0.0
306305,0.0
306311,0.0
306345,1.0
306357,1.0
306368,0.0
306372,0.0
306378,1.0
306389,0.0
306398,1.0
306414,1.0
306419,0.0
306437,0.0
306438,1.0
306441,1.0
306443,1.0
306450,0.0
306464,1.0
306468,1.0
306469,0.0
306484,0.0
306527,0.0
306538,1.0
306547,1.0
306554,1.0
306557,1.0
306560,1.0
306561,0.0
306565,0.0
306569,1.0
306576,1.0
306587,0.0
306604,1.0
306624,0.0
306625,1.0
306628,0.0
306647,1.0
306651,0.0
306658,1.0
306660,1.0
306664,1.0
306670,1.0
306699,1.0
306701,1.0
306712,0.0
306716,0.0
306727,1.0
306729,0.0
306735,0.0
306739,0.0
306756,1.0
306757,0.0
306767,1.0
306775,0.0
306795,1.0
306799,1.0
306800,0.0
306805,1.0
306812,0.0
306820,1.0
306840,0.0
306845,1.0
306848,0.0
306856,0.0
306862,0.0
306863,0.0
306868,1.0
306873,0.0
306876,0.0
306893,0.0
306896,1.0
306899,0.0
306907,0.0
306908,1.0
306917,1.0
306927,1.0
306930,0.0
306935,1.0
306942,0.0
306951,1.0
306961,0.0
306970,1.0
306972,0.0
306973,1.0
306976,1.0
306978,0.0
306990,1.0
306992,1.0
306995,1.0
307001,1.0
307004,0.0
307005,1.0
307006,1.0
307010,0.0
307011,1.0
307014,0.0
307016,1.1500045677487029e-156
307022,1.0
307027,1.0
307052,0.0
307061,1.0
307072,0.0
307078,0.0
307111,0.0
307112,0.0
307134,1.0
307143,1.0
307147,1.0
307148,1.0
307162,1.0
307166,1.0
307168,1.0
307174,1.0
307177,0.0
307197,1.0
307198,0.0
307199,1.0
307205,0.0
307207,0.0
307210,0.0
307212,1.0
307223,1.0
307224,0.0
307236,0.0
307241,0.0
307242,1.0
307259,1.0
307271,1.0
307274,1.0
307281,0.0
307288,1.0
307294,0.0
307302,1.0
307308,1.0
307313,1.0
307344,1.0
307350,0.0
307366,1.0
307372,0.0
307373,1.0
307374,1.0
307378,1.0
307384,0.0
307398,0.0
307406,0.0
307416,0.0
307420,0.0
307424,1.0
307427,1.0
307429,0.0
307436,1.0
307456,1.0
307491,1.0
307494,1.0
307496,0.0
307500,1.0
307504,1.0
307509,1.0
307511,0.0
307520,0.0
307527,1.0
307537,0.0
307539,1.0
307558,1.0
307561,0.0
307575,0.0
307577,1.0
307588,0.0
307636,1.0
307639,1.0
307641,1.0
307646,1.0
307653,0.0
307661,1.0
307669,0.0
307674,1.0
307678,1.0
307691,0.0
307697,0.0
307699,1.0
307702,1.0
307708,1.0
307712,1.0
307716,1.0
307729,1.0
307753,0.0
307765,1.0
307781,1.0
307787,1.0
307788,1.0
307798,0.0
307799,1.0
307800,1.0
307801,1.0
307804,1.0
307816,0.0
307820,1.0
307824,1.0
307828,1.0
307832,0.0
307836,1.0
307842,0.0
307851,1.0
307856,0.0
307861,0.0
307879,1.0
307904,1.0
307911,1.0
307912,0.0
307913,1.0
307922,1.0
307924,0.0
307925,1.0
307929,1.0
307933,1.0
307945,1.0
307948,1.0
307961,1.0
307962,0.0
307963,0.0
307971,1.0
307983,1.0
307984,1.0
307988,0.0
307993,1.0
307994,1.0
308007,1.0
308008,1.0
308018,1.0
308023,1.0
308026,1.0
308028,1.0
308030,0.0
308034,1.0
308053,0.0
308065,1.0
308095,1.0
308096,1.0
308100,1.0850144643349457e-301
308114,0.0
308116,0.0
308120,0.0
308128,1.0
308132,1.0
308134,1.0
308140,1.0
308142,1.0
308164,1.0
308168,1.0
308169,1.0
308171,1.0
308176,1.0
308177,0.0
308179,0.0
308180,0.0
308184,0.0
308188,0.0
308189,0.0
308190,0.0
308200,0.0
308210,1.0
308211,1.0
308218,1.0
308220,0.0
308228,1.0
308231,0.0
308236,0.0
308247,1.0
308251,1.0
308260,1.0
308266,0.0
308267,1.0
308280,1.0
308298,0.0
308301,1.0
308309,0.0
308312,1.0
308325,1.0
308334,1.0
308339,0.0
308346,1.0
308359,1.0
308360,1.0
308380,1.0
308391,0.0
308403,0.0
308408,0.0
308410,0.0
308415,1.0
308420,0.0
308427,1.0
308442,0.0
308447,0.0
308462,0.0
308464,1.0
308465,1.0
308467,1.0
308468,1.0
308476,0.0
308488,0.0
308498,1.0
308504,1.0
308507,0.0
308509,1.0
308521,1.0
308536,0.0
308537,0.0
308543,1.0
308547,0.0
308559,0.0
308565,0.0
308569,1.0
308584,1.0
308591,1.0
308608,1.0
308610,0.0
308613,1.0
308618,0.0
308623,1.0
308632,0.0
308636,1.0
308641,1.0
308643,1.0
308664,1.0
308678,0.0
308679,1.0
308691,0.0
308692,1.0
308701,1.0
308709,1.0
308711,1.0
308719,0.0
308723,0.0
308727,1.0
308732,0.0
308738,0.0
308747,0.0
308749,0.0
308755,0.0
308756,1.0
308761,0.0
308779,0.0
308780,1.0
308784,1.0
308789,1.0
308807,0.0
308818,0.0
308819,1.0
308822,0.0
308827,1.0
308831,1.0
308833,0.0
308842,1.0
308868,1.0
308871,0.0
308881,1.0
308889,0.0
308892,1.0
308900,1.0
308903,1.0
308912,1.0
308916,0.0
308919,2.034895475321424e-154
308920,0.0
308921,0.0
308928,1.0
308929,1.0
308934,0.0
308940,1.0
308941,0.0
308946,1.0
308956,0.0
308958,0.0
308963,0.0
308965,0.0
308971,0.0
308977,1.0
308985,0.0
308987,0.0
308995,0.0
309005,1.0
309007,1.0
309015,1.0
309016,1.0
309018,1.0
309019,1.0
309035,1.0
309042,0.0
309044,1.0
309052,1.0
309061,1.0
309064,0.0
309072,1.0
309075,1.0
309083,1.0
309099,0.0
309124,1.0
309125,1.0
309146,1.0
309159,0.0
309161,1.0
309168,1.0
309180,1.0
309185,1.0
309195,0.0
309198,1.0
309200,1.0
309202,1.0
309204,1.0
309213,1.0
309227,0.0
309234,1.0
309241,0.0
309242,1.0
309244,1.0
309246,1.0
309250,0.0
309251,0.0
309274,0.0
309276,0.0
309280,1.0
309298,0.0
309301,1.0
309302,0.0
309326,1.0
309335,1.0
309341,0.0
309343,0.0
309344,0.0
309354,1.0
309362,1.0
309399,1.0
309406,1.0
309409,0.0
309411,0.0
309418,0.0
309421,1.0
309435,1.0
309443,1.0
309455,1.0
309462,1.0
309473,1.0
309476,1.0
309478,1.0
309493,1.0
309502,1.0
309508,1.0
309526,1.0
309536,0.0
309544,1.0
309547,1.0
309555,1.0
309562,1.0
309569,1.0
309574,1.0
309577,0.0
309578,1.0
309579,0.0
309585,1.0
309588,1.0
309603,1.0
309604,1.0
309617,1.0
309620,1.0
309623,1.0
309648,1.0
309665,1.0
309682,0.0
309694,0.0
309702,1.0
309711,1.0
309713,1.0
309729,0.0
309735,0.0
309744,0.0
309749,0.0
309750,0.0
309759,1.0
309761,1.0
309770,0.0
309776,1.0
309777,0.0
309789,1.0
309790,0.0
309800,1.0
309813,1.0
309814,1.0
309815,1.0
309825,1.0
309826,0.0
309829,0.0
309831,0.0
309837,1.0
309846,0.0
309849,1.0
309855,1.0
309860,0.0
309879,0.0
309882,1.0
309887,0.0
309892,1.0
309895,0.0
309902,1.0
309915,1.0
309923,1.0
309941,1.0
309942,1.0
309945,1.0
309950,0.0
309955,1.0
309963,1.0
309964,1.0
309967,1.0
309969,0.0
309971,1.0
309978,1.0
309987,0.0
309990,0.0
309992,1.0
309993,1.0
310010,1.0
310012,1.0
310017,0.0
310018,0.0
310022,1.0
310031,0.0
310033,1.0
310034,0.0
310038,0.0
310044,1.0
310062,0.0
310071,1.0
310075,1.0
310082,1.0
310093,0.0
310101,0.0
310106,0.0
310118,1.0
310123,0.0
310126,0.0
310130,0.0
310141,1.0
310145,1.0
310148,0.0
310150,1.0
310159,1.0
310162,1.0
310163,1.0
310166,0.0
310167,1.0
310170,0.0
310181,1.0
310187,1.0
310191,0.0
310192,0.0
310197,1.0
310200,1.0
310201,1.0
310203,1.0
310204,1.0
310213,1.0
310215,0.0
310218,1.0
310236,1.0
310238,1.0
310241,1.0
310245,1.0
310252,1.0
310259,0.0
310260,1.0
310261,0.0
310262,0.0
310274,1.0
310294,1.0
310296,1.0
310298,1.0
310306,1.0
310307,0.0
310316,1.0
310329,1.0
310338,1.0
310342,1.0
310343,1.0
310360,1.0
310362,0.0
310378,1.0
310379,0.0
310383,0.0
310385,1.0
310387,0.0
310388,0.0
310400,1.0
310408,1.0
310414,0.0
310423,1.0
310424,1.0
310428,1.0
310432,1.0
310456,0.0
310463,0.0
310475,0.0
310476,1.0
310482,0.0
310485,0.0
310490,1.0
310496,1.0
310505,1.0
310519,1.0
310546,1.0
310547,0.0
310553,1.0
310555,1.0
310556,1.0
310568,0.0
310573,1.0
310574,1.0
310577,0.0
310580,0.0
310581,1.0
310583,1.0
310586,1.0
310591,1.0
310598,1.0
310606,1.0
310628,0.0
310634,1.0
310638,0.0
310646,0.0
310648,1.0
310654,1.0
310659,0.0
310663,1.0
310669,1.0
310670,1.0
310674,1.0
310691,1.0
310693,1.0
310702,1.0
310706,0.0
310709,0.0
310711,0.0
310720,1.0
310739,1.0
310742,1.0
310743,1.0
310752,0.0
310753,0.0
310757,1.0
310763,0.0
310764,0.0
310769,1.0
310771,0.0
310775,0.0
310779,1.0
310781,1.0
310784,1.0
310793,1.0
310794,1.0
310816,1.0
310823,0.0
310837,1.0
310856,1.0
310865,1.0
310866,0.0
310872,1.0
310877,1.0
310879,0.0
310883,0.0
310884,1.0
310908,0.0
310928,1.0
310935,1.0
310954,1.0
310964,0.0
310971,1.0
310972,0.0
310983,1.0
310988,0.0
310994,1.0
311003,0.0
311020,0.0
311024,0.0
311037,1.0
311064,0.0
311070,1.0
311086,1.0
311087,1.0
311108,1.0
311110,0.0
311115,1.0
311116,1.0
311117,1.0
311128,1.0
311136,1.0
311146,1.0
311155,1.0
311157,0.0
311159,0.0
311170,1.0
311184,0.0
311199,0.0
311208,0.0
311209,1.0
311220,1.0
311230,0.0
311233,0.0
311241,0.0
311261,1.0
311262,1.0
311268,1.0
311277,9.325911890344196e-111
311296,0.0
311298,0.0
311310,1.0
311313,0.0
311316,1.0
311324,0.0
311327,0.0
311331,1.0
311335,1.0
311343,1.0
311346,0.0
311357,0.0
311358,1.0
311365,1.0
311370,0.0
311376,1.0
311380,1.0
311393,0.0
311399,0.0
311404,1.0
311409,1.0
311425,1.0
311436,0.0
311455,1.0
311459,0.0
311475,1.0
311499,0.0
311509,1.0
311518,1.0
311535,0.0
311536,1.0
311540,1.0
311542,0.0
311552,1.0
311562,0.0
311580,1.0
311583,1.0
311588,1.0
311595,0.0
311601,0.0
311605,1.0
311609,0.0
311612,0.0
311621,1.0
311623,1.0
311625,0.0
311636,1.0
311637,1.0
311646,1.0
311648,1.0
311654,1.0
311663,1.0
311676,1.0
311679,1.0
311683,0.0
311685,1.0
311691,1.0
311695,0.0
311700,1.0
311710,1.0
311714,1.0
311716,1.0
311725,0.0
311727,0.0
311728,0.0
311737,1.0
311738,1.0
311743,1.0
311746,0.0
311747,1.0
311761,1.0
311765,1.0
311773,1.0
311776,0.0
311786,1.0
311801,0.0
311820,1.0
311822,1.0
311829,0.0
311835,0.0
311846,1.0
311851,0.0
311854,1.0
311872,0.0
311875,1.0
311888,1.0
311916,1.0
311928,0.0
311931,0.0
311933,1.0
311934,0.0
311948,1.0
311949,1.0
311950,0.0
311952,1.0
311954,1.0
311962,1.0
311965,0.0
311968,1.0
311976,1.0
311977,1.0
311983,1.0
311989,0.0
311996,0.0
311999,1.0
312007,0.0
312022,1.0
312023,1.0
312034,1.0
312042,0.0
312049,1.0
312077,0.0
312088,1.0
312091,0.0
312114,1.0
312115,1.0
312117,0.0
312119,1.0
312126,1.0
312127,1.0
312134,1.0
312164,0.0
312176,0.0
312178,1.0
312184,0.0
312185,1.0
312186,1.0
312191,1.0
312197,1.0
312213,1.0
312223,1.0
312224,1.0
312225,1.0
312226,0.0
312231,1.0
312239,1.0
312251,1.0
312271,0.0
312278,1.0
312281,1.0
312289,0.0
312291,0.0
312301,0.0
312302,1.0
312316,1.0
312324,0.0
312338,1.0
312361,0.0
312363,1.0
312368,1.0
312382,1.0
312384,1.0
312390,1.0
312395,0.0
312396,1.0
312400,0.0
312406,0.0
312412,1.0
312414,1.0
312417,1.0
312425,1.0
312428,0.0
312431,1.0
312437,1.0
312442,0.0
312451,1.0
312460,1.0
312464,1.0
312466,0.0
312470,0.0
312473,1.0
312490,0.0
312493,1.0
312503,0.0
312509,1.0
312520,1.0
312528,0.0
312543,1.0
312544,1.0
312553,1.0
312558,0.0
312565,0.0
312568,1.0
312579,1.0
312581,0.0
312582,0.0
312596,1.0
312597,0.0
312598,1.0
312617,1.0
312627,1.0
312635,1.0
312637,1.0
312639,1.0
312640,1.0
312642,0.0
312651,0.0
312663,0.0
312668,1.0
312685,0.0
312691,0.0
312693,1.0
312710,1.0
312711,1.0
312712,1.0
312720,1.0
312746,1.0
312763,0.0
312770,0.0
312791,1.0
312795,0.0
312796,0.0
312797,1.0
312804,1.0
312812,0.0
312813,0.0
312825,1.0
312827,0.0
312841,1.0
312842,1.0
312845,0.0
312856,1.0
312866,1.0
312870,1.0
312879,1.0
312895,0.0
312901,0.0
312909,1.0
312910,1.0
312916,1.0
312926,1.0
312942,1.0
312946,1.0
312950,1.0
312952,1.0
312963,0.0
312968,1.0
312976,1.0
312980,1.0
312984,1.0
312987,0.0
312994,1.0
312996,1.0
312997,1.0
313019,1.0
313020,1.0
313028,0.0
313041,1.0
313045,0.0
313048,1.0
313052,1.0
313062,1.0
313063,0.0
313066,0.0
313071,1.0
313085,0.0
313099,1.0
313109,1.0
313131,0.0
313139,1.0
313141,0.0
313142,1.0
313145,1.0
313153,1.0
313157,1.0
313161,1.0
313165,1.0
313179,1.0
313208,0.0
313228,1.0
313236,1.0
313243,0.0
313245,0.0
313249,1.0
313275,1.0
313276,0.0
313280,0.0
313284,1.0
313285,1.0
313292,0.0
313297,0.0
313304,0.0
313322,0.0
313323,1.0
313325,1.0
313326,0.0
313334,0.0
313336,1.0
313337,0.0
313339,1.0
313340,1.0
313341,0.0
313343,1.0
313346,1.0
313348,1.0
313359,1.0
313365,1.0
313375,0.0
313381,0.0
313382,0.0
313389,1.0
313390,0.0
313391,1.0
313410,1.0
313416,0.0
313417,1.0
313426,1.0
313429,1.0
313469,1.0
313479,0.0
313485,1.0
313494,1.0
313496,0.0
313501,0.0
313506,0.0
313521,1.0
313524,0.0
313538,0.0
313550,0.0
313557,1.0
313573,0.0
313583,1.0
313592,0.0
313602,1.0
313604,1.0
313606,1.0
313617,0.0
313622,1.0
313625,0.0
313638,0.0
313639,1.0
313645,0.0
313655,0.0
313656,1.0
313663,1.0
313669,1.0
313670,1.0
313676,1.0
313689,1.0
313699,1.0
313711,1.0
313720,1.0
313731,1.0
313736,1.0
313741,0.0
313744,0.0
313749,1.0
313750,1.0
313753,0.0
313763,0.0
313765,0.0
313776,0.0
313778,1.0
313781,1.0
313786,1.0
313787,1.0
313795,0.0
313809,1.0
313810,1.0
313811,1.0
313818,1.0
313825,1.0
313830,0.0
313831,1.0
313834,0.0
313837,1.0
313841,1.0
313859,0.0
313882,1.0
313887,1.0
313900,0.0
313902,0.0
313906,0.0
313930,1.0
313932,1.0
313943,0.0
313944,1.0
313957,1.0
313970,1.0
313980,0.0
313982,0.0
313999,1.0
314000,1.0
314003,0.0
314004,1.0
314005,0.0
314007,1.0
314010,1.0
314011,1.0
314016,1.0
314023,1.0
314024,0.0
314031,0.0
314038,0.0
314041,1.0
314061,0.0
314073,1.0
314091,0.0
314097,0.0
314099,1.0
314107,1.0
314124,3.395517017159866e-32
314127,1.0
314131,0.0
314132,0.0
314137,0.0
314139,0.0
314143,1.0
314149,0.0
314153,1.0
314154,0.0
314160,1.0
314167,0.0
314171,0.0
314182,0.0
314190,0.0
314194,1.0
314198,1.0
314211,0.0
314220,1.0
314245,1.0
314247,1.0
314256,1.0
314259,0.0
314267,1.0
314271,1.0
314278,1.0
314282,0.0
314283,1.0
314294,0.0
314298,1.0
314299,1.0
314306,1.0
314307,0.0
314308,1.0
314309,0.0
314317,1.0
314323,0.0
314332,1.0
314334,1.0
314335,1.0
314337,1.0
314343,0.0
314344,1.0
314346,0.0
314351,1.0
314354,3.339059105798249e-108
314355,0.0
314359,1.0
314364,0.0
314366,1.0
314367,1.0
314374,1.0
314376,1.0
314387,1.0
314405,0.0
314412,0.0
314418,0.0
314429,1.0
314438,0.0
314442,1.0
314477,0.0
314480,1.0
314486,1.0
314487,1.0
314488,1.0
314490,1.0
314523,0.0
314528,1.0
314535,1.0
314542,1.0
314560,1.0
314585,0.0
314594,1.0
314596,1.0
314601,0.0
314603,0.0
314612,1.0
314615,1.0
314619,0.0
314621,1.0
314627,1.0
314629,1.0
314635,1.0
314639,0.0
314646,1.0
314650,1.0
314661,1.0
314690,0.0
314699,1.0
314705,0.0
314709,1.0
314710,0.0
314711,1.0
314714,0.0
314719,1.0
314722,0.0
314723,1.0
314729,1.0
314732,0.0
314734,1.0
314746,1.0
314761,0.0
314769,0.0
314773,0.0
314774,0.0
314776,1.0
314780,1.0
314785,0.0
314789,1.0
314796,1.0
314810,0.0
314812,1.0
314817,1.0
314822,1.0
314840,1.0
314843,0.0
314853,1.0
314856,1.0
314862,1.0
314864,1.0
314878,1.0
314894,0.0
314906,1.0
314912,1.0
314914,1.0
314933,0.0
314941,0.0
314949,0.0
314950,1.0
314952,1.0
314961,1.0
314970,1.0
314972,0.0
314975,1.0
314985,1.0
314986,1.0
314991,0.0
314995,1.0
314997,0.0
315003,1.0
315035,0.0
315038,1.0
315040,1.0
315046,1.0
315053,1.0
315054,0.0
315060,1.0
315061,0.0
315067,1.0
315076,1.0
315079,1.0
315083,1.0
315084,1.0
315092,0.0
315095,0.0
315112,0.0
315122,0.0
315123,0.0
315125,0.0
315136,1.0
315143,1.0
315145,0.0
315153,0.0
315164,1.323956809730456e-120
315169,0.0
315178,1.0
315179,1.0
315189,1.0
315192,0.0
315194,1.0
315198,0.0
315210,0.0
315211,1.0
315221,1.0
315222,1.0
315228,1.0
315231,1.0
315233,0.0
315235,0.0
315240,0.0
315244,0.0
315257,2.788245341963388e-32
315261,0.0
315271,1.0
315278,1.0
315282,1.0
315287,1.0
315288,1.0
315291,1.0
315306,0.0
315309,1.0
315312,0.0
315330,1.0
315335,1.0
315337,1.0
315343,0.0
315344,1.0
315366,1.0
315389,0.0
315403,0.0
315414,0.0
315425,0.0
315430,0.0
315432,1.0
315436,1.0
315437,0.0
315445,0.0
315451,0.0
315460,1.0
315462,0.0
315476,1.0
315480,1.0
315489,0.0
315494,0.0
315499,0.0
315503,1.0
315507,1.0
315540,0.0
315541,0.0
315546,0.0
315553,1.0
315569,1.0
315571,0.0
315574,1.0
315580,1.0
315587,1.0
315609,0.0
315610,1.0
315617,0.0
315623,1.0
315629,1.0
315635,0.0
315637,1.0
315641,1.0
315644,1.0
315654,0.0
315662,1.0
315663,1.0
315673,1.0
315677,1.0
315679,1.0
315680,1.0
315681,0.0
315682,1.0
315684,1.0
315693,1.0
315701,1.0
315705,0.0
315706,1.0
315711,1.0
315714,0.0
315725,0.0
315738,1.0
315740,1.0
315749,1.0
315753,1.0
315757,0.0
315778,0.0
315781,1.0
315793,1.0
315813,1.0
315822,0.0
315827,1.0
315831,1.0
315843,1.0
315857,0.0
315864,1.0
315869,1.0
315870,1.0
315878,1.0
315891,1.0
315894,1.0
315895,1.0
315903,1.0
315917,1.0
315920,1.0
315937,1.0
315938,1.0
315947,0.0
315970,1.0
315971,1.0
315974,1.0
315984,1.0
315985,1.0
315988,0.0
315993,1.0
315995,0.0
315997,1.0
316000,1.0
316009,1.0
316011,1.0
316014,1.0
316021,1.0
316022,0.0
316023,1.0
316060,1.0
316063,1.0
316065,1.0
316066,0.0
316077,1.0
316083,0.0
316093,1.0
316100,0.0
316110,0.0
316118,1.0
316135,1.0
316139,0.0
316154,1.0
316156,1.0
316171,1.0
316173,0.0
316186,1.0
316188,0.0
316190,1.0
316195,0.0
316205,0.0
316214,1.0
316216,1.0
316220,1.0
316222,0.0
316224,1.0
316226,0.0
316230,1.0
316248,1.0
316258,1.0
316269,0.0
316270,1.0
316279,1.0
316286,1.0
316295,1.0
316297,0.0
316305,1.0
316312,0.0
316313,0.0
316314,0.0
316320,1.0
316321,1.0
316328,0.0
316329,0.0
316334,0.0
316364,0.0
316372,1.0
316382,0.0
316407,0.0
316411,0.0
316433,1.0
316435,0.0
316441,1.0
316456,0.0
316457,0.0
316462,0.0
316465,1.0
316466,1.0
316468,0.0
316469,0.0
316479,1.0
316481,0.0
316484,1.0
316502,0.0
316517,1.0
316525,1.0
316531,0.0
316546,0.0
316549,1.0
316557,0.0
316561,0.0
316564,1.0
316565,1.0
316594,0.0
316595,0.0
316600,0.0
316625,1.0
316645,1.0
316647,1.0
316659,1.0
316683,0.0
316694,0.0
316697,0.0
316701,0.0
316702,0.0
316703,1.0
316718,0.0
316723,1.0
316748,1.0
316756,0.0
316758,1.0
316763,1.0
316764,0.0
316768,1.0
316769,1.0
316772,0.0
316777,0.0
316781,0.0
316785,1.8952397381782567e-128
316786,0.0
316815,1.0
316816,1.0
316828,1.0
316831,0.0
316837,0.0
316843,1.0
316849,1.0
316854,0.0
316862,1.0
316867,0.0
316902,1.0
316903,0.0
316906,1.0
316914,1.0
316915,0.0
316923,0.0
316928,1.0
316930,1.0
316932,1.0
316940,1.0
316947,0.0
316948,1.0
316977,1.0
316983,0.0
316987,1.0
317003,1.0
317005,1.0
317035,1.0
317036,0.0
317043,1.0
317048,1.0
317056,1.0
317065,0.0
317079,0.0
317080,1.0
317083,1.0
317087,0.0
317103,0.0
317117,0.0
317119,0.0
317125,1.0
317126,0.0
317134,1.0
317138,0.0
317142,1.5866422026866712e-189
317150,1.0
317184,1.0
317190,0.0
317196,0.0
317197,1.0
317206,1.0
317210,1.0
317221,1.0
317226,0.0
317227,1.0
317236,0.0
317237,0.0
317241,0.0
317249,1.0
317256,1.0
317282,1.0
317294,1.0
317298,1.0
317300,0.0
317307,1.0
317311,1.0
317318,0.0
317322,1.0
317323,0.0
317332,1.0
317338,0.0
317346,1.0
317347,1.0
317349,1.0
317354,0.0
317369,1.0
317386,1.0
317389,1.0
317410,0.0
317411,1.0
317422,1.0
317434,1.0
317446,1.0
317449,1.0
317455,1.0
317469,0.0
317475,1.0
317476,1.0
317487,1.0
317488,1.0
317499,0.0
317500,1.0
317506,1.0
317515,1.0
317518,0.0
317520,1.0
317546,1.0
317549,1.0
317554,1.0
317565,1.0
317579,1.0
317591,1.0
317592,0.0
317593,1.0
317594,1.0
317601,0.0
317603,0.0
317606,0.0
317608,1.0
317611,1.0
317618,0.0
317628,1.0
317629,0.0
317642,1.0
317644,0.0
317648,0.0
317650,1.0
317665,1.0
317675,1.0
317695,1.0
317696,1.0
317704,1.0
317713,0.0
317730,0.0
317735,1.0
317736,0.0
317738,1.0
317747,1.0
317764,1.0
317765,0.0
317772,1.0
317774,0.0
317786,1.0
317788,1.0
317806,1.0
317809,0.0
317811,0.0
317814,1.0
317815,1.0
317830,1.0
317835,1.0
317843,1.0
317856,0.0
317863,1.0
317876,0.0
317889,0.0
317902,1.0
317910,1.0
317914,1.0
317933,1.0
317936,1.0
317940,1.0
317944,0.0
317952,1.0
317955,1.0
317958,0.0
317965,0.0
317966,0.0
317978,0.0
318000,0.0
318007,1.0
318008,1.0
318012,0.0
318016,0.0
318019,0.0
318020,0.0
318021,1.0
318025,1.0
318036,1.0
318044,0.0
318055,0.0
318056,0.0
318057,0.0
318065,0.0
318075,0.0
318081,1.0
318094,1.0
318096,0.0
318104,1.0
318105,0.0
318109,1.0
318113,1.0
318121,1.0
